,14296,17650,19597,16147,12673,12137,18820,10723,10823,12129,14837,14133,7597,9436,12393,12141,14300,9344,18830,7426,12395,18832,18828,10727,12683,19778,19788,7695,20259,20265,20255,20257,22082,22074,11372,22076,23858,25657,25862,26131,26423,27221,27734,28028,13485,30940,31846,31848,35747,36089
2019-01-25,16.8,15.55,21.83,31.47,29.0,,22.935000000000002,16.0,18.015,12.1,16.3,39.75,18.8,,13.3,16.9,,,,21.5,,23.3,21.2,24.03,16.57,19.52,12.63,,,,,,,,,,,,,,,,,,,,,,,
2019-01-26,10.8,10.07,10.9,15.7,12.87,,14.885,15.985,11.2,9.7,13.55,19.335,10.83,,8.465,8.85,,,13.55,14.53,,10.97,14.77,8.385,11.33,13.3,6.47,,,,,,,,,,,,,,,,,,,,,,,
2019-01-27,7.53,5.57,6.1225000000000005,11.4,10.3,,10.43,11.05,8.47,8.0,8.815000000000001,12.9,6.53,,7.109999999999999,6.4,,,9.27,10.97,,9.07,10.07,6.07,7.57,6.77,5.63,,,,,,,,,,,,,,,,,,,,,,,
2019-01-28,,19.0,22.665,28.17,21.48,,24.85,22.335,19.93,16.6,17.8,28.62,22.585,,17.07,14.93,,,15.0,30.700000000000003,,57.2,7.0,18.57,20.97,20.9,14.25,,,,,,,,,,,,,,,,,,,,,,,
2019-01-29,,7.7,,21.23,13.13,,16.2,11.67,11.65,9.2,10.37,22.6,9.67,,8.83,7.47,,,12.75,19.47,,18.1,10.17,15.33,11.2,12.97,7.215,,,,,,,,,,,,,,,,,,,,,,,
2019-01-30,,10.87,10.915,15.27,13.17,13.23,16.33,,13.6,10.37,10.63,18.87,11.2,,11.25,8.1,,,,13.8,10.015,13.67,,9.47,12.385,14.6,7.0,,,,,,,,,,,,,,,,,,,,,,,
2019-01-31,,,,,,9.73,,,10.5,,7.615,,9.435,,9.38,,,,,,,,,,,,6.4,,,,,,,,,,,,,,,,,,,,,,,
2019-02-01,,3.1,,5.43,6.63,5.7,7.4,6.63,5.9,4.9,4.915,8.57,4.35,,5.04,3.27,,,,7.265000000000001,4.33,7.47,,4.6850000000000005,6.1,,3.63,,,,,,,,,,,,,,,,,,,,,,,
2019-02-02,,8.17,,0.43,20.83,13.585,19.2,16.53,12.67,13.47,20.915,24.7,11.33,,9.165,8.07,,,,31.335,9.87,18.03,,10.2,13.83,16.35,9.77,,,,,,,,,,,,,,,,,,,,,,,
2019-02-03,,3.07,,0.7,6.13,5.23,7.3,,5.6,6.050000000000001,,9.215,3.7,,4.45,3.33,,,,0.43,5.0525,5.37,,3.37,4.85,0.2,2.83,,,,,,,,,,,,,,,,,,,,,,,
2019-02-04,,4.93,,0.9,9.2,7.87,9.8,9.315000000000001,8.1,6.0,,11.8,6.28,,6.21,6.2,,,,2.77,7.27,9.1,,5.97,6.12,,3.97,,,,,,,,,,,,,,,,,,,,,,,
2019-02-05,,8.17,,0.4,16.7,14.7,17.03,12.1,16.8,12.03,9.03,22.215,9.665,,10.1,7.33,,,,0.87,10.03,15.465,,8.33,12.07,16.53,8.115,,9.315000000000001,14.43,,,,,,,,,,,,,,,,,,,,
2019-02-06,,3.57,,,6.5,6.3,6.83,,6.63,4.67,4.23,8.915,4.12,,5.33,3.9,,,,0.4,4.7775,7.2,,4.77,5.3,,2.97,,5.915,6.965,,,,,,,,,,,,,,,,,,,,
