2019-04-14,2.4,1.57,4.47,3.07,4.43,1.1,2.2,1.9,,1.93
2019-04-15,4.53,1.93,5.75,4.515000000000001,6.050000000000001,1.2149999999999999,3.2,3.13,,2.725
2019-04-16,4.53,2.8,4.7,4.5,4.3,1.7,3.5149999999999997,3.42,,3.0
2019-04-17,8.97,3.53,6.85,6.255000000000001,7.63,2.57,4.77,4.3,,3.77
2019-04-18,16.3,6.0,10.35,9.4,10.67,4.33,5.6,9.675,,6.275
2019-04-19,10.33,5.53,8.184999999999999,6.37,8.25,4.0,5.2,7.23,,5.65
2019-04-20,10.67,4.97,8.53,5.07,8.83,4.6,5.77,5.285,,5.03
2019-04-21,7.83,4.63,7.5,4.67,7.915,3.93,5.37,5.015000000000001,,5.3
2019-04-22,6.23,4.43,7.7,4.62,7.73,4.3,4.9,,,5.27
2019-04-23,17.03,10.33,16.67,10.23,17.4,10.33,11.83,11.075,,12.68
2019-04-24,31.7,15.35,24.185000000000002,16.67,26.6,17.73,17.4,21.33,,20.9
2019-04-25,33.685,23.17,33.25,21.77,34.1,22.97,25.2,31.67,,32.485
2019-04-26,23.57,17.7,24.0,15.74,25.15,17.03,17.75,20.625,,21.705
2019-04-27,16.165,12.684999999999999,16.9,12.36,18.87,13.03,14.3,15.03,,15.72
2019-04-28,7.4,6.63,8.5,6.35,7.83,6.03,6.75,7.15,,6.33
2019-04-29,6.67,4.37,8.184999999999999,5.085,8.13,3.23,5.47,4.93,,4.97
2019-04-30,7.13,5.13,9.47,5.17,9.9,4.73,5.67,5.0,,5.87
2019-05-01,9.015,8.1,11.2,7.6,11.85,7.67,8.1,7.76,,10.47
2019-05-02,2.13,2.5,4.33,2.73,2.97,1.83,2.76,2.03,4.5,3.07
2019-05-03,2.97,2.4,4.6850000000000005,2.5,3.73,1.77,2.9,2.4,3.9,3.03
2019-05-04,2.07,1.7,2.9,2.2,2.77,1.6,1.8,1.97,2.83,2.37
2019-05-05,2.17,1.97,3.73,1.97,3.3,1.53,2.13,1.74,3.2,2.1
2019-05-06,7.17,3.83,6.47,3.67,5.8,3.67,4.015000000000001,3.5,5.47,4.949999999999999
2019-05-07,3.25,1.53,2.83,1.43,2.615,0.73,1.33,1.33,2.4,1.5
2019-05-08,6.0,3.43,6.015000000000001,3.5,5.77,2.97,3.685,2.97,5.47,3.9
2019-05-09,8.6,5.17,8.17,4.8,8.13,5.2,5.73,4.3,6.65,5.93
2019-05-10,12.57,6.27,9.684999999999999,6.13,10.175,6.3,7.050000000000001,6.4,8.73,7.33
2019-05-11,5.8149999999999995,4.5,7.9,4.2,8.8,3.0,5.75,3.6950000000000003,7.37,4.47
2019-05-12,2.3,2.37,3.8,2.3,3.53,2.27,2.4,2.0,3.7,2.3
2019-05-13,2.4,2.1,3.53,2.785,3.2,1.9,2.43,1.63,3.7,2.0
2019-05-14,2.6,1.87,3.75,2.13,3.65,1.33,2.2,1.77,3.41,1.57
2019-05-15,4.27,2.1225,4.03,2.37,4.285,1.23,2.55,1.67,3.2,2.07
2019-05-16,3.63,2.2,4.03,2.9,4.17,1.67,2.45,1.9,3.37,2.07
2019-05-17,2.07,2.07,2.6,2.27,2.8,1.57,2.27,1.63,2.55,1.87
2019-05-18,3.6,3.0,4.03,3.385,4.43,3.2,3.53,2.1,4.12,2.77
2019-05-19,13.5,9.4,16.63,7.78,18.33,9.815000000000001,10.37,6.93,13.88,10.17
2019-05-20,9.5,6.5,9.9,6.53,11.89,7.2,7.53,5.97,8.58,7.37
2019-05-21,9.8,7.085,10.2,7.03,12.115,7.85,8.47,6.45,9.28,7.8
2019-05-22,7.8,5.115,7.785,5.72,9.57,5.4,6.85,5.28,7.0,5.75
2019-05-23,8.184999999999999,7.015000000000001,11.05,6.37,12.67,7.1,7.93,5.83,10.68,7.1
2019-05-24,4.63,2.97,4.73,3.47,4.885,2.67,3.2,2.47,4.59,3.13
2019-05-25,1.87,1.4,2.43,1.67,2.53,1.57,1.83,1.7,2.47,2.07
2019-05-26,1.67,1.53,2.83,1.73,2.5149999999999997,1.23,1.77,1.4,2.98,2.07
2019-05-27,2.73,1.43,2.77,1.6,2.73,1.13,1.83,1.5,2.25,1.7
2019-05-28,5.8,4.4,7.1850000000000005,4.35,7.0,4.53,4.8,4.03,6.75,5.43
2019-05-29,2.63,2.1,3.5,1.72,3.27,1.37,2.03,1.7149999999999999,3.525,1.9
2019-05-30,4.77,3.1,5.385,3.33,5.23,3.13,3.7,3.0,4.6,3.9
2019-05-31,1.67,1.37,2.33,1.4,2.2,1.0,1.33,1.27,2.5,1.5
2019-06-01,3.6,3.085,5.37,3.3,5.609999999999999,2.9850000000000003,3.7,2.65,4.92,4.0
2019-06-02,1.8,1.33,2.05,1.635,2.27,1.3,1.73,1.3250000000000002,2.33,1.9849999999999999
2019-06-03,6.93,,7.37,4.83,8.05,5.07,5.63,4.4,7.03,6.13
2019-06-04,5.5,,6.7,4.28,7.2,4.57,4.87,4.05,6.46,5.0
2019-06-05,9.615,,8.7,6.4,11.05,7.1,7.33,6.9,8.25,7.8
2019-06-06,12.715,9.35,12.47,8.69,16.66,11.43,10.93,10.66,11.65,11.74
2019-06-07,17.23,9.684999999999999,13.35,9.53,17.975,12.65,10.915,11.485,12.785,13.3
2019-06-08,4.1,2.97,4.97,3.45,5.97,3.5,3.93,3.3600000000000003,4.3149999999999995,4.09
2019-06-09,2.93,2.5,4.23,2.9,4.1,2.77,3.07,2.33,3.98,3.13
2019-06-10,3.07,2.63,4.77,2.76,5.09,2.8,3.27,2.8,4.33,3.4
2019-06-11,4.13,2.97,3.97,3.3,4.33,3.1,3.33,3.27,4.05,3.37
2019-06-12,2.37,2.57,3.03,2.27,2.73,2.1,2.57,1.7349999999999999,2.75,2.17
2019-06-13,19.5,14.885,24.485,12.25,21.335,18.8,14.215,16.25,25.845,24.77
2019-06-14,3.55,2.9,3.9,3.2,4.6,3.1,3.17,3.1,4.1850000000000005,4.33
2019-06-15,2.23,1.83,2.93,2.58,3.47,2.07,2.43,1.98,3.02,2.2
2019-06-16,2.285,1.77,3.07,,3.72,1.9,2.47,1.9,2.87,2.1
2019-06-17,2.37,2.13,3.93,,4.27,1.93,2.63,1.9,3.6,2.33
2019-06-18,5.07,4.0,6.93,4.45,7.47,4.37,5.215,4.1,6.17,5.37
2019-06-19,4.63,3.6,5.83,4.0,7.05,3.85,4.67,3.87,5.42,4.53
2019-06-20,9.3,5.2,8.47,5.6,10.43,6.6,6.63,6.3149999999999995,6.87,7.65
2019-06-21,2.2,1.67,3.115,2.27,3.22,2.0,2.4,1.77,2.92,2.33
