,7597,12129,14133,12141,16147,19788,12393,17650,18820,18828
2019-01-01 00:00:00,19.6675,5.2941666666666665,29.7775,9.364583333333332,27.18499999999999,0.0,17.86916666666667,9.362916666666667,22.897083333333338,0.0
2019-01-01 01:00:00,11.839166666666669,4.404375000000001,11.29125,7.302083333333332,9.344583333333333,0.0,7.5275,7.22,19.510416666666668,0.0
2019-01-01 02:00:00,8.600625000000003,3.870416666666667,8.766250000000001,6.4870833333333335,0.0,0.0,6.561666666666667,5.723749999999999,10.096458333333336,0.0
2019-01-01 03:00:00,9.789166666666665,3.9479166666666674,12.055833333333332,6.877916666666667,10.816666666666668,0.0,7.090833333333335,6.585833333333333,13.59375,0.0
2019-01-01 04:00:00,11.420416666666668,3.9675000000000007,13.006666666666666,7.572499999999999,12.065833333333332,0.0,8.682083333333335,7.516666666666666,12.706666666666665,0.0
2019-01-01 05:00:00,7.5995833333333325,3.4227083333333326,10.145833333333332,6.941666666666667,9.06125,0.0,6.673750000000001,7.067916666666668,11.648333333333328,0.0
2019-01-01 06:00:00,4.919583333333333,2.77375,5.223333333333334,4.404166666666666,6.218750000000001,0.0,4.32,3.4704166666666674,6.86,0.0
2019-01-01 07:00:00,4.888749999999999,2.206666666666667,0.0,4.198333333333333,4.67875,0.0,4.300208333333333,3.974583333333334,5.15125,0.0
2019-01-01 08:00:00,3.7816666666666667,2.361666666666666,4.611666666666667,4.192083333333334,4.289583333333333,0.0,3.492916666666666,2.57,6.122291666666668,0.0
2019-01-01 09:00:00,3.123333333333333,1.8891666666666664,4.253333333333335,3.1275,0.0,0.0,3.0875000000000004,2.3108333333333335,4.577916666666667,0.0
2019-01-01 10:00:00,2.5193749999999997,1.6270833333333332,4.308750000000001,2.4654166666666666,3.089166666666666,0.0,3.096041666666667,1.9487500000000002,4.026666666666666,0.0
2019-01-01 11:00:00,2.721250000000001,1.6370833333333332,4.180416666666667,2.3933333333333326,2.985,0.0,2.880833333333333,2.09125,4.04625,0.0
2019-01-01 12:00:00,2.0933333333333333,1.7420833333333328,2.6779166666666665,2.1445833333333333,0.0,0.0,2.655833333333334,1.5391666666666666,3.855208333333333,0.0
2019-01-01 13:00:00,2.090416666666667,1.4416666666666667,2.6350000000000002,1.8870833333333328,0.0,0.0,2.494166666666667,1.9072916666666664,4.006666666666667,0.0
2019-01-01 14:00:00,2.026666666666667,1.3497916666666667,0.0,2.3383333333333334,0.0,0.0,2.55125,1.7608333333333333,3.40875,0.0
2019-01-01 15:00:00,1.4825,4.662083333333333,2.077083333333333,1.4124999999999996,0.0,0.0,1.8875000000000004,1.4195833333333336,2.9758333333333327,0.0
2019-01-01 16:00:00,1.1945833333333336,3.9425000000000003,1.155,0.9991666666666665,0.0,0.0,3.2562499999999996,1.0899999999999999,2.223333333333333,0.0
2019-01-01 17:00:00,1.2420833333333332,2.044166666666666,0.7954166666666667,1.0858333333333332,0.0,0.0,1.5429166666666667,1.0470833333333334,2.3308333333333335,0.0
2019-01-01 18:00:00,1.7102083333333338,2.8387499999999997,2.4483333333333333,1.2979166666666668,1.6725000000000003,0.0,2.820625,1.4904166666666665,3.4587500000000007,0.0
2019-01-01 19:00:00,1.8720833333333335,2.9933333333333336,2.892083333333334,1.5675,1.4454166666666666,0.0,2.2449999999999997,1.5916666666666668,3.1387500000000004,0.0
2019-01-01 20:00:00,1.5087500000000003,2.31125,2.1462499999999998,1.374583333333333,0.0,0.0,1.4745833333333336,1.0975,2.4318750000000002,0.0
2019-01-01 21:00:00,1.8045833333333334,5.317500000000001,1.860833333333333,1.2795833333333335,0.0,0.0,1.5127083333333333,1.3050000000000002,2.883333333333333,0.0
2019-01-01 22:00:00,1.9225,3.674583333333334,4.177916666666666,1.7774999999999999,2.048333333333333,0.0,2.379166666666667,1.694583333333333,3.0429166666666663,0.0
2019-01-01 23:00:00,2.44,2.219791666666667,0.0,2.2212500000000004,0.0,0.0,3.4425000000000003,1.9783333333333335,4.079166666666667,0.0
2019-01-02 00:00:00,3.262916666666667,1.8679166666666667,7.896666666666667,2.8941666666666666,0.0,0.0,4.181041666666666,3.1808333333333336,4.958750000000001,0.0
2019-01-02 01:00:00,4.6258333333333335,2.7249999999999996,6.361250000000002,4.609166666666668,0.0,0.0,4.652500000000001,4.745,5.8016666666666685,0.0
2019-01-02 02:00:00,4.765,2.549583333333333,16.35625,3.51625,3.347916666666667,0.0,4.5529166666666665,3.7020833333333347,5.3,0.0
2019-01-02 03:00:00,4.335,2.9816666666666674,4.379166666666666,3.015416666666667,2.7760416666666665,0.0,3.6614583333333326,3.2570833333333327,5.0929166666666665,0.0
2019-01-02 04:00:00,3.905416666666666,2.5450000000000004,0.0,3.1120833333333326,3.4058333333333333,0.0,2.8016666666666663,3.1320833333333336,3.575833333333333,0.0
2019-01-02 05:00:00,3.225,2.1304166666666666,0.0,2.8329166666666663,3.404166666666667,0.0,2.535833333333333,2.9291666666666667,2.888333333333333,0.0
2019-01-02 06:00:00,4.361250000000001,2.839166666666666,0.0,2.8237500000000004,3.6224999999999987,0.0,2.955416666666667,1.9483333333333335,2.7514583333333333,0.0
2019-01-02 07:00:00,3.067083333333334,0.0,0.0,2.4625,0.0,0.0,1.8549999999999998,2.4529166666666664,0.0,0.0
2019-01-02 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-02 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
